"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","chlorophyllSampleID","chlorophyllSampleCode","collectDate","sampleCondition","extractionStartDate","extractionLength","freshMass","solventVolume","analyticalRepNumber","extractChlAConc","extractChlBConc","extractCarotConc","handlingQF","measurementQF","relativeAccuracyScale","absorbanceStandardQF","chlQAMaterialQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"01953561-d629-4643-8fe1-6da93c3f8a0a","KONZ_014.basePlot.cfc","D06","KONZ","KONZ_014","distributed","Cekj+eelgP8rqN6W/F1q6bBAuiaNuWt73npWBA8yXeg=","A00000319937","Cekj+eelgP8rqN6W/F1q6bBAuiaNuWt7iUuJkuh1i/E=","B00000084864","2022-06-01T13:36Z","OK",2022-06-07,48,0.1013,20,1,4.81,1.16,1.32,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"4a904d64-289d-4862-b675-2746460ddd43","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","Cekj+eelgP/sGcPrqr9Pzpo1lrtVb9zTy62sY/VohfM=","A00000319928","Cekj+eelgP/sGcPrqr9Pzpo1lrtVb9zTbFVW7JPeK+U=","B00000084855","2022-06-01T14:17Z","OK",2022-06-07,48,0.1041,20,1,5.84,1.24,1.75,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"34b5a172-a64f-468d-9777-bd6a300aacf2","KONZ_013.basePlot.cfc","D06","KONZ","KONZ_013","distributed","Cekj+eelgP8HXcbi/ODa07AfH9xxtnBqG/LpxIQkOi8=","A00000319936","Cekj+eelgP8HXcbi/ODa07AfH9xxtnBqf0ubvUobeq8=","B00000084863","2022-06-01T15:01Z","OK",2022-06-07,48,0.0995,20,1,4.87,1.19,1.5,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"2fab57b2-36f6-4574-a7bb-f56f674cd3f9","KONZ_009.basePlot.cfc","D06","KONZ","KONZ_009","distributed","Cekj+eelgP9Fy+DOcsp9U/990fgyQRDR9+CUP/Y7Dwg=","A00000319930","Cekj+eelgP9Fy+DOcsp9U/990fgyQRDRFAl8vePPaIc=","B00000084857","2022-06-01T15:38Z","OK",2022-06-07,48,0.1083,20,1,6.78,1.39,2.11,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"e25119c2-d651-4ad3-a1d9-dec464c75987","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","Cekj+eelgP/O8PU4swAXHJ+XKq1FUBWH0c8aiH/+X/w=","A00000319932","Cekj+eelgP/O8PU4swAXHJ+XKq1FUBWHusuijr++J+4=","B00000084859","2022-06-01T16:18Z","OK",2022-06-07,48,0.1019,20,1,7.43,1.77,2.14,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"2640510d-03c7-4fe8-8940-c29d453766f4","KONZ_012.basePlot.cfc","D06","KONZ","KONZ_012","distributed","Cekj+eelgP8BVlPglPP6672fYWsKGYA/B9GuuHE9/Zg=","A00000319933","Cekj+eelgP8BVlPglPP6672fYWsKGYA/D9ozONj/K+0=","B00000084860","2022-06-01T17:47Z","OK",2022-06-07,48,0.1047,20,1,6.78,1.55,1.9,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"b995601c-da0c-447f-aa48-7e5f0bb45979","KONZ_015.basePlot.cfc","D06","KONZ","KONZ_015","distributed","Cekj+eelgP/mkglYrwe66hvLkiWblTto1jWAy+DlPAo=","A00000319931","Cekj+eelgP/mkglYrwe66hvLkiWblTtoTWz6toDWFP0=","B00000084858","2022-06-06T16:04Z","OK",2022-06-07,48,0.0805,20,1,4.81,1.16,1.15,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"d0b47514-d094-4190-b60c-eb184c51facf","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGlh3Hzsug9qHL3iEsZLy1zirwwq0BdFzNSk=","A00000220130","vOIarzMvGlh3Hzsug9qHL3iEsZLy1zirFRFlIjB0iaI=","B00000059573","2022-06-01T12:58Z","OK",2022-06-07,48,0.1949,20,1,10.2,2.85,2.21,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"e9b242f1-0f11-464f-b346-02868b19ac29","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHnrHd19E82GISx1cikyW0j0=","A00000220141","vOIarzMvGliaklg0KdNYHnrHd19E82GI7SmuBZUFpuxH53gkNQBpig==","B00000086145","2022-06-01T13:41Z","OK",2022-06-07,48,0.1217,20,1,10.44,2.42,2.47,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"872ba9fd-a7e8-47b4-83b9-2b23429cf1dd","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGljo3+GmDgJoKeb9x17o6Tfg7WOIrvb/Cjs=","A00000220146","vOIarzMvGljo3+GmDgJoKeb9x17o6TfgKF9KnAj/8tlL3uHrOM0OoA==","B00000086147","2022-06-01T14:07Z","OK",2022-06-07,48,0.12,20,1,9.19,2.9,2.39,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"a9cabf8e-cdff-4846-945a-346cdabbd56e","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGli8wy0iTzSZCBfk7ROKTUjE6eRVmdZUU1w=","A00000220127","vOIarzMvGli8wy0iTzSZCBfk7ROKTUjEy6N9mvPIRy8=","B00000086146","2022-06-01T14:50Z","OK",2022-06-07,48,0.119,20,1,9.72,2.78,2.2,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"cbe71d39-68d7-4e76-a3d8-c64cad56db95","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGli/jyfR0JsN+LknXyvDq35LUwJAbqf98c4=","A00000220125","vOIarzMvGli/jyfR0JsN+LknXyvDq35L+npl2siEo/M=","B00000086148","2022-06-01T15:34Z","OK",2022-06-07,48,0.1102,20,1,10.96,2.86,2.26,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"90414745-091e-4b9f-a353-2d51833b99cf","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGlhFIwL/RDHCiB4avc+YzRvMaimvIRuggDM=","A00000220126","vOIarzMvGlhFIwL/RDHCiB4avc+YzRvMGjS+CV6monrYF0bC5dbH8g==","B00000086149","2022-06-01T16:30Z","OK",2022-06-07,48,0.123,20,1,8.92,2.56,1.73,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"6dfce8e9-91de-4cc5-99a4-1047a5554972","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGlguDTlXxzvukQUySVaJ2kWp9CFRpZW4i6Q=","A00000220129","vOIarzMvGlguDTlXxzvukQUySVaJ2kWp6woJHgbFodw=","B00000086150","2022-06-01T17:42Z","OK",2022-06-07,48,0.1152,20,1,10.65,4.64,1.6,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"3076e176-67f5-4e0f-93e8-2615a06d6129","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGliqgT8LShYcl4ClfcktpE/R2PJsPSOwYn0=","A00000220128","vOIarzMvGliqgT8LShYcl4ClfcktpE/Ru0E85DA1dys=","B00000086151","2022-06-01T18:36Z","OK",2022-06-07,48,0.1161,20,1,16.48,5.11,3.34,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"36c41478-0ba8-406b-ad05-8305b771fc4a","ORNL_014.basePlot.cfc","D07","ORNL","ORNL_014","distributed","vOIarzMvGljWFpaFOl016AQec+vsbdF0FMCvR7xTnJE=","A00000220135","vOIarzMvGljWFpaFOl016AQec+vsbdF0DeJv7/H0uChgFh5rCg9+rQ==","B00000059615","2022-06-02T12:19Z","OK",2022-06-07,48,0.0891,20,1,7.85,2.15,1.57,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"066d914c-37f3-42fe-83da-95ef31c209fc","ORNL_014.basePlot.cfc","D07","ORNL","ORNL_014","distributed","vOIarzMvGlhMr1pncaeDzYb2gaijLmyGfWIEy1d6EYw=","A00000220134","vOIarzMvGlhMr1pncaeDzYb2gaijLmyG8IX1DpyOjXE=","B00000059581","2022-06-02T13:00Z","OK",2022-06-07,48,0.0932,20,1,8.56,2.18,2.22,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"26e391c1-32a2-47e5-9559-5d7b4b96faae","ORNL_045.basePlot.cfc","D07","ORNL","ORNL_045","tower","vOIarzMvGliGmNHYlK13AozVFpoJb+rp3IvukNuLdcQ=","A00000220131","vOIarzMvGliGmNHYlK13AozVFpoJb+rpeXRiS3+r1tX97ReaX/updA==","B00000059610","2022-06-02T16:21Z","OK",2022-06-07,48,0.1211,20,1,15.93,4.53,3.51,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"d866f6ce-2a74-45b6-bce1-714173964e3a","ORNL_045.basePlot.cfc","D07","ORNL","ORNL_045","tower","vOIarzMvGlgsHGakFJoUutwvfJOhHErGpG99MOemOJY=","A00000220133","vOIarzMvGlgsHGakFJoUutwvfJOhHErG2nI0BhM5QcA=","B00000059582","2022-06-02T18:02Z","OK",2022-06-07,48,0.148,20,1,12.7,3.72,3.42,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=",NA,NA,"20241211T172815Z","RELEASE-2025"
"46491101-ff87-4ebf-8eb8-621d1d656c85","ORNL_060.basePlot.cfc","D07","ORNL","ORNL_060","tower","vOIarzMvGlgDIb5L94Yo+9kBizf4ylmxVZbzfVUws8o=","A00000220132","vOIarzMvGlgDIb5L94Yo+9kBizf4ylmxdpmj/1uw6tk=","B00000059616","2022-06-07T12:59Z","OK",2022-06-14,48,0.1068,20,1,6.33,2.29,1.44,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"2a1792fa-5768-472d-8389-1c8da8c6656c","ORNL_060.basePlot.cfc","D07","ORNL","ORNL_060","tower","vOIarzMvGlg1iweAto6b7vC6/Twh2Lo/8KPu0W6upcA=","A00000220136","vOIarzMvGlg1iweAto6b7vC6/Twh2Lo/DjSr9JtAKXYcKwSzZoK1dQ==","B00000086098","2022-06-07T14:28Z","OK",2022-06-14,48,0.0757,20,1,8.74,2.77,1.93,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"b26e6218-2840-4494-9cf8-acda8918effe","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlh7NBdJ8CKuDAmt7sOBvVvwlPVkuc8/B50=","A00000220137","vOIarzMvGlh7NBdJ8CKuDAmt7sOBvVvwh3p73mlBsE4=","B00000086130","2022-06-07T16:51Z","OK",2022-06-14,48,0.073,20,1,6.53,1.73,1.57,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"13ad6fda-2950-440f-9deb-c070d9afe103","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlieMp1k4SFbjEtHda6MZBtIEPj82xun31g=","A00000220138","vOIarzMvGlieMp1k4SFbjEtHda6MZBtI45pumWmWZp8=","B00000086144","2022-06-07T18:11Z","OK",2022-06-14,48,0.0703,20,1,13.45,4.35,2.87,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"444ec815-493b-4b73-b825-c5124a6aa069","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlidirXgNn33cq3oo0TPWpH4j6jKSR+cZYg=","A00000220139","vOIarzMvGlidirXgNn33cq3oo0TPWpH4CR1oYT51fOMTm3jXU6HKKw==","B00000086143","2022-06-07T19:01Z","OK",2022-06-14,48,0.073,20,1,6.97,2.12,1.52,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"4d4f88b3-4300-4a0d-be1c-37c07dfd1307","ORNL_010.basePlot.cfc","D07","ORNL","ORNL_010","distributed","vOIarzMvGlj1aUhjL6xG8NGq9UiFCl6h8FEkQk6305A=","A00000220111","vOIarzMvGlj1aUhjL6xG8NGq9UiFCl6hn1VRJc1rBNM=","B00000086142","2022-06-08T12:58Z","OK",2022-06-14,48,0.0836,20,1,5.17,1.7,1.27,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"1e3296aa-d5a4-42ea-81a9-d5e015f58395","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGlgbyQZJ28HP5vm0IPkO8h+mskLhFHmDJ48=","A00000220112","vOIarzMvGlgbyQZJ28HP5vm0IPkO8h+mvCZyJ9xtQz4=","B00000086129","2022-06-08T14:50Z","OK",2022-06-14,48,0.0785,20,1,7.79,2.45,1.82,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"93313139-8b6c-4cb0-aa7e-d7a7c57628ec","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGli8zNAdKFHvRPL0okdxzwDjABogwCq59TU=","A00000220109","vOIarzMvGli8zNAdKFHvRPL0okdxzwDjVXR/RBnMuaVYV12aPKwZhQ==","B00000086141","2022-06-08T16:31Z","OK",2022-06-14,48,0.087,20,1,7.59,2.07,1.77,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"63257de4-d9d9-4286-88fe-cfe6bc26db01","ORNL_035.basePlot.cfc","D07","ORNL","ORNL_035","distributed","vOIarzMvGli3WOroIM0DhSpwlK3BhoT9KEA/d8Jwf+Y=","A00000220116","vOIarzMvGli3WOroIM0DhSpwlK3BhoT9Ca8t4pf5029XoTMWz+wJ4A==","B00000086106","2022-06-09T12:46Z","OK",2022-06-14,48,0.159,20,1,3.93,1.25,0.77,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"8743d6eb-3407-45cf-9001-b287a88f1d88","ORNL_035.basePlot.cfc","D07","ORNL","ORNL_035","distributed","vOIarzMvGlgDq7PYv4r1SXfqKmNhvGO66VnlE7G+CHc=","A00000220117","vOIarzMvGlgDq7PYv4r1SXfqKmNhvGO6bsukRQw51ek=","B00000086110","2022-06-09T13:42Z","OK",2022-06-14,48,0.1649,20,1,6.72,2,1.29,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"ef28f40a-6bbe-41fe-ac2c-5093a3bac346","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGlizj26JVUAr3B4jgO18HRkhpOUfDeBwmng=","A00000220118","vOIarzMvGlizj26JVUAr3B4jgO18HRkh+Tf0A8e6ocsCAWid4DBWHA==","B00000086109","2022-06-09T14:39Z","OK",2022-06-14,48,0.08,20,1,6.42,1.54,1.6,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"b00b1147-ab3e-427b-a6e9-4bcf9da35102","ORNL_029.basePlot.cfc","D07","ORNL","ORNL_029","distributed","vOIarzMvGljFWZ8RTlSEbQ7Lj1zSOym+o0e7YGkcH5k=","A00000220119","vOIarzMvGljFWZ8RTlSEbQ7Lj1zSOym+BlJvISwk6xHQabQjulnVeQ==","B00000086108","2022-06-09T16:48Z","OK",2022-06-14,48,0.1576,20,1,4.71,1.72,0.95,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"bd41c9b7-4f35-412f-a218-9ffe3cfc16d1","ORNL_029.basePlot.cfc","D07","ORNL","ORNL_029","distributed","vOIarzMvGlh+ASJr2ukjKcU0/a8knDAKFDQhcE3/LLE=","A00000220120","vOIarzMvGlh+ASJr2ukjKcU0/a8knDAKAW5lfl9wP45M3UWh+rhVig==","B00000086107","2022-06-09T17:07Z","OK",2022-06-14,48,0.0713,20,1,7.37,2.31,1.8,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"3b763619-3d95-4cee-93d8-cf91daabccfe","ORNL_029.basePlot.cfc","D07","ORNL","ORNL_029","distributed","vOIarzMvGljinBm2THgKHwWyPqL4QFdm4WUALqYzwsE=","A00000220121","vOIarzMvGljinBm2THgKHwWyPqL4QFdmarJ2/JMf+NI=","B00000086104","2022-06-09T17:41Z","OK",2022-06-14,48,0.1508,20,1,4.21,1.11,1.12,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172815Z","RELEASE-2025"
"2f04b6a0-d815-4803-8d66-3968c6250bf6","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0z1z8547xKtw=","A00000220095","vOIarzMvGlhj7CHFnOl9L8YLdCEG4KD0eFQluQ7GuZQ=","B00000086122","2022-05-16T15:09Z","OK",2022-05-24,48,0.0711,20,1,6.21,1.64,1.28,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"572a3171-f66c-48d6-8699-762d5f82bf27","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J7RK/LofkgDyI=","A00000220096","vOIarzMvGlj4/fQ0h/EiQs/hkm+Sh8J708RyDFk6mEw=","B00000086127","2022-05-16T16:38Z","OK",2022-05-24,48,0.1984,20,1,11.08,3.16,2.73,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"30abef6b-82c4-4f36-9487-e814bd0b915b","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9mX1Zl6YFEqw=","A00000220094","vOIarzMvGliomfRb1ZhTvJWTMYGaOxt9A2w3sQOumlY=","B00000086126","2022-05-16T17:22Z","OK",2022-05-24,48,0.0884,20,1,7.82,2.07,2.06,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"47b3e647-04ea-4c53-9fb4-561f956f2a72","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGljHMNklPbryM9ZdJiZc+AvaQAPkT0JVUm8=","A00000220098","vOIarzMvGljHMNklPbryM9ZdJiZc+AvaCi1sQKTVX0Y=","B00000086121","2022-05-17T12:04Z","OK",2022-05-24,48,0.08,20,1,12.75,4.64,2.41,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"08323536-4a66-485f-9533-0410bbb55825","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcKFym5xdIoys=","A00000220100","vOIarzMvGlihlAl4Y1Jx7lF6Z95t9bqcSlPZ18pxZwM=","B00000086125","2022-05-17T15:20Z","OK",2022-05-24,48,0.075,20,1,6.18,1.52,1.45,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"7ce8e0f2-75b4-40f0-9ca3-f3aff7135dc0","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/guBpC2KEkUSA=","A00000220097","vOIarzMvGlhTaPpgXHoCHTNNmkAEvo/gJFZRoVRWloI=","B00000086120","2022-05-17T17:09Z","OK",2022-05-24,48,0.0791,20,1,7.77,1.96,2.12,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"5d0d258b-0392-4af5-b07d-dba3850d6e9d","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGljGlUkLQhDyYTRi76NNYIHpToprmoV2e00=","A00000220101","vOIarzMvGljGlUkLQhDyYTRi76NNYIHp/rqpEiHi5Zw=","B00000086117","2022-05-18T12:03Z","OK",2022-05-24,48,0.071,20,1,7.27,2.35,1.89,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"a908949a-3fc9-4e71-9cdc-71af7cbe638a","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGli21R3dIDosNyGvJK9/AfV+E+Z1CZUMgHo=","A00000220103","vOIarzMvGli21R3dIDosNyGvJK9/AfV+5ijGdWXz81M=","B00000086118","2022-05-18T17:30Z","OK",2022-05-24,48,0.095,20,1,4.01,1.09,1.02,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"fb9fd429-ed0e-472f-9561-88779094dd6a","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGliwbC+EobvpkX34XEX60rBoFnAZWnOtjhg=","A00000220102","vOIarzMvGliwbC+EobvpkX34XEX60rBoVBQTPTerwxI=","B00000086114","2022-05-19T13:04Z","OK",2022-05-24,48,0.073,20,1,7.14,2.39,1.56,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
"5e2c0f38-f6b0-4c22-b1fe-bba61b47f314","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlj0TGgxYMUeel/EayicmUhcf2IjtbnAII4=","A00000220099","vOIarzMvGlj0TGgxYMUeel/EayicmUhcLr6gEh0DHcqmb6iBhsNt4w==","B00000086116","2022-05-19T13:34Z","OK",2022-05-24,48,0.086,20,1,8.22,2.46,1.45,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172853Z","RELEASE-2025"
